bedrijf,functie,plaats,datum,zoekterm,al_in_pool,vacature_url,bedrijf_linkedin,vacature_id
Van der Wal,Customer Service Specialist,Utrecht,2026-09-11,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-specialist-at-van-der-wal-4464869166,https://nl.linkedin.com/company/van-der-wal-transport,4464869166
Van der Wal,Administratief Customer Service Medewerker,Utrecht,2026-09-11,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/administratief-customer-service-medewerker-at-van-der-wal-4464851986,https://nl.linkedin.com/company/van-der-wal-transport,4464851986
Van Dorp,Helpdeskmedewerker ICT | Nieuwegein,Nieuwegein,2026-07-10,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/helpdeskmedewerker-ict-nieuwegein-at-van-dorp-4435990557,https://nl.linkedin.com/company/van-dorp,4435990557
Van Happen Containers,Orderinvoer,Eindhoven,2026-08-25,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/orderinvoer-at-van-happen-containers-4458717105,https://nl.linkedin.com/company/van-happen-containers,4458717105
Van Herk Kaas,"Vacature: Backoffice medewerker – klantcontact, inkoop &amp; verkoop (Fulltime)",Bodegraven,2026-08-26,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/vacature-backoffice-medewerker-%E2%80%93-klantcontact-inkoop-verkoop-fulltime-at-van-herk-kaas-4459316365,https://nl.linkedin.com/company/van-herk-kaas,4459316365
Van Leeuwen Stainless,Inside Sales Medewerker,Beesd,2026-06-12,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/inside-sales-medewerker-at-van-leeuwen-stainless-4425967935,https://nl.linkedin.com/company/van-leeuwen-stainless,4425967935
Van Mierlo BV Technische Handelsonderneming,E-Commerce Coördinator,Helmond,2026-08-27,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e-commerce-co%C3%B6rdinator-at-van-mierlo-bv-technische-handelsonderneming-4459677154,https://nl.linkedin.com/company/van-mierlo-bv-technische-handelsonderneming,4459677154
Van Mossel Automotive Group,Klantenservice medewerker,Amsterdam-Zuid,2026-07-23,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-at-van-mossel-automotive-group-4455290901,https://nl.linkedin.com/company/van-mossel-group,4455290901
Van Mossel Automotive Group,Klantenservice Medewerker,Zwolle,2026-07-23,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-at-van-mossel-automotive-group-4455308014,https://nl.linkedin.com/company/van-mossel-group,4455308014
Van Mossel Automotive Group,Medewerker verkoopadministratie,Amsterdam-Zuid,2026-07-23,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-verkoopadministratie-at-van-mossel-automotive-group-4455302817,https://nl.linkedin.com/company/van-mossel-group,4455302817
Van Mossel Automotive Group,Serviceadviseur,Mijdrecht,2026-07-23,klantadviseur,nee,https://nl.linkedin.com/jobs/view/serviceadviseur-at-van-mossel-automotive-group-4455297930,https://nl.linkedin.com/company/van-mossel-group,4455297930
Van Mossel Automotive Group,Magazijnmedewerker Parts,Bergschenhoek,2026-07-28,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/magazijnmedewerker-parts-at-van-mossel-automotive-group-4455289978,https://nl.linkedin.com/company/van-mossel-group,4455289978
Van Mossel Automotive Group,Medewerker Klantenservice,Tilburg,2026-08-11,customer service,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-at-van-mossel-automotive-group-4455292954,https://nl.linkedin.com/company/van-mossel-group,4455292954
Van Nifterik Holland BV,Commercieel Medewerker Binnendienst,Ede,2026-09-21,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-van-nifterik-holland-bv-4469891044,https://nl.linkedin.com/company/van-nifterik-holland-bv,4469891044
Van Vulpen,Junior Servicedesk Medewerker IT,Gorinchem,2026-09-04,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/junior-servicedesk-medewerker-it-at-van-vulpen-4461985459,https://nl.linkedin.com/company/vanvulpen,4461985459
Van Walraven,Magazijnmedewerker,Bussum,2026-02-11,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/magazijnmedewerker-at-van-walraven-4371416276,https://nl.linkedin.com/company/walraven,4371416276
Van Walraven,Medewerker Verkoopbalie,Mijdrecht,2026-06-03,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-verkoopbalie-at-van-walraven-4422929633,https://nl.linkedin.com/company/walraven,4422929633
Vandebron,Customer Service Medewerker,Amsterdam,2026-05-28,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-medewerker-at-vandebron-4431658020,https://nl.linkedin.com/company/vandebron,4431658020
Vandersterre,Verkoopondersteuning,Bodegraven,2026-09-21,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/verkoopondersteuning-at-vandersterre-4469874021,https://nl.linkedin.com/company/vandersterre,4469874021
vanHaren Schoenen BV,Logistiek Medewerker Online Shop (avonddienst),Waalwijk,2026-07-30,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/logistiek-medewerker-online-shop-avonddienst-at-vanharen-schoenen-bv-4447015362,https://nl.linkedin.com/company/vanharenschoenen,4447015362
vanHaren Schoenen BV,Logistiek Medewerker Online Shop,Waalwijk,2026-07-30,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/logistiek-medewerker-online-shop-at-vanharen-schoenen-bv-4447020222,https://nl.linkedin.com/company/vanharenschoenen,4447020222
VAST.,E‑commerce Specialist,'s-Heerenberg,2026-07-14,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/e%E2%80%91commerce-specialist-at-vast-4440568385,https://nl.linkedin.com/company/vastnu,4440568385
vb&amp;t Vastgoed en Huisvesting,Medewerker Klantenservice Vastgoed,Eindhoven,2026-09-02,customer service,nee,https://nl.linkedin.com/jobs/view/medewerker-klantenservice-vastgoed-at-vb-t-vastgoed-en-huisvesting-4462410073,https://nl.linkedin.com/company/vb&amp;t-groep,4462410073
VCSW - Specialist in sociale zekerheid,Customer Excellence medewerker,Den Haag,2026-09-06,customer service,nee,https://nl.linkedin.com/jobs/view/customer-excellence-medewerker-at-vcsw-4444413436,https://nl.linkedin.com/company/vcsw,4444413436
VDL Agrotech,Commercieel Medewerker Binnendienst,Eindhoven,2026-09-07,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-vdl-agrotech-4464370174,https://nl.linkedin.com/company/vdlagrotech,4464370174
Veldsink Advies,Adviseur Binnendienst Particulier,Valkenswaard,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/adviseur-binnendienst-particulier-at-veldsink-advies-4465631007,https://nl.linkedin.com/company/veldsink-advies,4465631007
Veldsink Advies,Adviseur Binnendienst Particulier,Breda,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/adviseur-binnendienst-particulier-at-veldsink-advies-4465648141,https://nl.linkedin.com/company/veldsink-advies,4465648141
Veldsink Advies,Adviseur Binnendienst Particulier en ASN,Budel,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/adviseur-binnendienst-particulier-en-asn-at-veldsink-advies-4465619866,https://nl.linkedin.com/company/veldsink-advies,4465619866
Veldsink Advies,Adviseur Binnendienst Particulier,Zevenbergen,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/adviseur-binnendienst-particulier-at-veldsink-advies-4465640280,https://nl.linkedin.com/company/veldsink-advies,4465640280
Veldsink Advies,Adviseur Binnendienst Particulier en ASN Bank,Eersel,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/adviseur-binnendienst-particulier-en-asn-bank-at-veldsink-advies-4465621942,https://nl.linkedin.com/company/veldsink-advies,4465621942
Veldsink Advies,Particulier Adviseur Verzekeringen,Wageningen,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/particulier-adviseur-verzekeringen-at-veldsink-advies-4465632240,https://nl.linkedin.com/company/veldsink-advies,4465632240
Veldsink Advies,Adviseur Binnendienst Verzekeringen,Vijfheerenlanden,2026-09-10,klantadviseur,nee,https://nl.linkedin.com/jobs/view/adviseur-binnendienst-verzekeringen-at-veldsink-advies-4465631253,https://nl.linkedin.com/company/veldsink-advies,4465631253
VELUX,Customer Service &amp; Support Professional,De Meern,2026-09-05,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-support-professional-at-velux-4445212191,https://dk.linkedin.com/company/velux,4445212191
VELUX,Customer Service Advisor,De Meern,2026-09-08,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-advisor-at-velux-4255717803,https://dk.linkedin.com/company/velux,4255717803
VELUX,Customer Service Professional met technische affiniteit,De Meern,2026-09-09,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-professional-met-technische-affiniteit-at-velux-4465054190,https://dk.linkedin.com/company/velux,4465054190
Veneta.com,Customer Service Specialist-Second Line,Zwolle,2026-07-22,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-specialist-second-line-at-veneta-com-4443147476,https://nl.linkedin.com/company/veneta-bv,4443147476
Verano®,Commercieel medewerker binnendienst export,Best,2026-06-27,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-export-at-verano-b-v-4434223397,https://nl.linkedin.com/company/verano-b.v.,4434223397
Verathon,Customer Service Specialist,Amsterdam,2026-08-31,customer service,nee,https://nl.linkedin.com/jobs/view/customer-service-specialist-at-verathon-4460070748,https://www.linkedin.com/company/verathon,4460070748
Verisure,Klantenservice medewerker Inbound,Amsterdam,2026-09-17,customer service,nee,https://nl.linkedin.com/jobs/view/klantenservice-medewerker-inbound-at-verisure-4466254242,https://ch.linkedin.com/company/verisure,4466254242
Verisure,Klantbehoud medewerker,Amsterdam,2026-09-17,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantbehoud-medewerker-at-verisure-4466246423,https://ch.linkedin.com/company/verisure,4466246423
VERO MODA,Verkoopmedewerker weekendhulp/oproepkracht VERO MODA Haarlem,Haarlem,2026-05-04,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/verkoopmedewerker-weekendhulp-oproepkracht-vero-moda-haarlem-at-vero-moda-4410058193,https://dk.linkedin.com/company/vero-moda,4410058193
VERO MODA,Verkoopmedewerker VERO MODA Zwolle,Zwolle,2026-06-17,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/verkoopmedewerker-vero-moda-zwolle-at-vero-moda-4429939849,https://dk.linkedin.com/company/vero-moda,4429939849
versAlert B.V.,Klantsupport medewerker,Utrecht,2026-09-10,customer service,nee,https://nl.linkedin.com/jobs/view/klantsupport-medewerker-at-versalert-b-v-4463455293,https://www.linkedin.com/company/versalert-b.v.,4463455293
Viking Europe,Local Commercial Web Manager NLD,Venlo,2026-09-16,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/local-commercial-web-manager-nld-at-viking-europe-4468262157,https://nl.linkedin.com/company/viking-europe,4468262157
Viking Nederland,Local Commercial Web Manager NLD,Venlo,2026-09-16,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/local-commercial-web-manager-nld-at-viking-nederland-4468261625,https://nl.linkedin.com/company/vikingnederland,4468261625
VILA,Verkoopmedewerker fulltime VILA Rotterdam Alexandrium (New Store),Rotterdam,2026-08-13,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/verkoopmedewerker-fulltime-vila-rotterdam-alexandrium-new-store-at-vila-4453674488,https://dk.linkedin.com/company/vila,4453674488
Vintage.com,German Customer Experience Agent,Duiven,2026-09-09,customer service,nee,https://nl.linkedin.com/jobs/view/german-customer-experience-agent-at-vintage-com-4464128593,https://nl.linkedin.com/company/vintage-com,4464128593
Vintage.com,Junior Product Assessor - Watches,Dieren,2026-09-10,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/junior-product-assessor-watches-at-vintage-com-4461915477,https://nl.linkedin.com/company/vintage-com,4461915477
Vintage.com,French Customer Experience Agent,Duiven,2026-09-15,customer service,nee,https://nl.linkedin.com/jobs/view/french-customer-experience-agent-at-vintage-com-4464134036,https://nl.linkedin.com/company/vintage-com,4464134036
Vintage.com,French Customer Experience Agent,Arnhem,2026-09-15,customer service,nee,https://nl.linkedin.com/jobs/view/french-customer-experience-agent-at-vintage-com-4465596031,https://nl.linkedin.com/company/vintage-com,4465596031
Vintage.com,Junior Product Assessor - Jewellery,Arnhem,2026-09-15,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/junior-product-assessor-jewellery-at-vintage-com-4465819603,https://nl.linkedin.com/company/vintage-com,4465819603
Vintage.com,Junior Product Assessor - Jewellery,Dieren,2026-09-15,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/junior-product-assessor-jewellery-at-vintage-com-4457995378,https://nl.linkedin.com/company/vintage-com,4457995378
Vintage.com,Junior Jewellery Product Assessor,"Gelderland, Nederland",2026-09-15,e-commerce medewerker,nee,https://nl.linkedin.com/jobs/view/junior-jewellery-product-assessor-at-vintage-com-4459671284,https://nl.linkedin.com/company/vintage-com,4459671284
Vinted,"Partner Success Coordinator (Dutch Speaking), VintedGo Member Support",Amsterdam,2026-09-21,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/partner-success-coordinator-dutch-speaking-vintedgo-member-support-at-vinted-4461082335,https://lt.linkedin.com/company/vinted,4461082335
VINVIN Wines,Commercieel medewerker binnendienst,Rotterdam,2026-09-17,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/commercieel-medewerker-binnendienst-at-vinvin-wines-4468693688,https://nl.linkedin.com/company/vinvin-wines,4468693688
Vion Food Group,Medewerker Backoffice Verkoop,Enschede,2026-09-22,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-backoffice-verkoop-at-vion-food-group-4463509690,https://nl.linkedin.com/company/vion,4463509690
Voetencentrum Wender,Medewerker Servicedesk,Hengelo,2026-09-09,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/medewerker-servicedesk-at-voetencentrum-wender-4465058771,https://nl.linkedin.com/company/voetencentrum-wender,4465058771
VolkerWessels Infra Digital,Servicedeskmedewerker,Vianen,2026-07-08,support medewerker webshop,nee,https://nl.linkedin.com/jobs/view/servicedeskmedewerker-at-volkerwessels-infra-digital-4437066756,https://nl.linkedin.com/company/volkerwesselsinfradigital,4437066756
Volkswagen Pon Financial Services,Klantadviseur Lease,Amersfoort,2026-09-04,klantadviseur,nee,https://nl.linkedin.com/jobs/view/klantadviseur-lease-at-volkswagen-pon-financial-services-4463307063,https://nl.linkedin.com/company/volkswagen-pon-financial-services,4463307063
Vulpes Goods,Customer Experience Specialist,Bunnik,2026-08-25,customer service,ja,https://nl.linkedin.com/jobs/view/customer-experience-specialist-at-vulpes-goods-4458599796,https://nl.linkedin.com/company/vulpes-goods,4458599796
Waldom,Customer Experience Specialist - German Speaking,Amsterdam Area,2026-09-21,customer service,nee,https://nl.linkedin.com/jobs/view/customer-experience-specialist-german-speaking-at-waldom-4467556585,https://www.linkedin.com/company/waldom,4467556585
Walraven Nederland,Medewerker Internal Sales,Mijdrecht,2026-09-01,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/medewerker-internal-sales-at-walraven-nederland-4461743440,https://nl.linkedin.com/company/walraven-nl,4461743440
waterdrop®,Sales Assistant - Hydrista (w/m/d),Roermond,2026-08-28,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/sales-assistant-hydrista-w-m-d-at-waterdrop%C2%AE-4455346916,https://at.linkedin.com/company/waterdrop-official,4455346916
WebElephant,Open sollicitatie,Breda,2025-05-24,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/open-sollicitatie-at-webelephant-4234647037,https://nl.linkedin.com/company/webelephant,4234647037
Webgrade,WordPress Developer,Den Haag,2026-08-12,webshop medewerker,nee,https://nl.linkedin.com/jobs/view/wordpress-developer-at-webgrade-4450196396,https://nl.linkedin.com/company/webgradenl,4450196396
Weir,Customer Service &amp; Logistics medewerker,Nederweert,2026-09-10,orderverwerking medewerker,nee,https://nl.linkedin.com/jobs/view/customer-service-logistics-medewerker-at-weir-4463474507,https://uk.linkedin.com/company/weir-plc,4463474507
